row,sampled,bucket,path,kind,literal,context,classification,reason
1382,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""estimator.noise.min_ready_subsamples={min_ready_subsamples}""","""estimator.noise.min_ready_subsamples={min_ready_subsamples}""",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1383,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""estimator.jump.policy={}""","""estimator.jump.policy={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1384,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""estimator.forecast.alpha={}""","""estimator.forecast.alpha={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1385,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""estimator.forecast.intercept={}""","""estimator.forecast.intercept={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1386,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""estimator.forecast.short_weight={}""","""estimator.forecast.short_weight={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1387,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""estimator.forecast.medium_weight={}""","""estimator.forecast.medium_weight={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1388,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""estimator.forecast.long_weight={}""","""estimator.forecast.long_weight={}"",",realized_volatility_config_fingerprint_field_label,Stable canonical estimator field label used only inside the realized-volatility config fingerprint payload; the value comes from TOML and this label does not configure runtime behavior.
1389,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""short""","RealizedVolHorizonRole::Short => ""short"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1390,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""medium""","RealizedVolHorizonRole::Medium => ""medium"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1391,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""long""","RealizedVolHorizonRole::Long => ""long"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1392,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""primary""","RealizedVolHorizonRole::Primary => ""primary"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1393,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""floor""","RealizedVolHorizonRole::Floor => ""floor"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1394,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""coarse_only""","RealizedVolCoarserGridPolicy::CoarseOnly => ""coarse_only"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1395,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""min_base_coarse""","RealizedVolCoarserGridPolicy::MinBaseCoarse => ""min_base_coarse"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1396,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""none""",".unwrap_or(""none"")",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records missing optional configuration identity and does not configure runtime behavior.
1397,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""none""","RealizedVolJumpPolicy::None => ""none"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1398,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_realized_volatility.rs,string,"""separate""","RealizedVolJumpPolicy::Separate => ""separate"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1399,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""measured""","RealizedVolPricingComponent::Measured => ""measured"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1400,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""noise_robust""","RealizedVolPricingComponent::NoiseRobust => ""noise_robust"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1401,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""continuous""","RealizedVolPricingComponent::Continuous => ""continuous"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1402,no,NO_POLICY_TERM,src/bolt_v3_realized_volatility.rs,string,"""forecast""","RealizedVolPricingComponent::Forecast => ""forecast"",",realized_volatility_config_fingerprint_enum_label,Stable estimator enum label used only inside the realized-volatility config fingerprint payload; it records configuration identity and does not configure runtime behavior.
1403,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_validate.rs,string,"""{context}: realized_volatility_surface_id `{surface_id}` references realized_volatility_surfaces.{surface_id}.canonical_base_asset `{}`, but target.underlying_asset is `{}`""","""{context}: realized_volatility_surface_id `{surface_id}` references realized_volatility_surfaces.{surface_id}.canonical_base_asset `{}`, but target.underlying_asset is `{}`"",",realized_volatility_config_diagnostic_template,Fail-closed realized-volatility config validation diagnostic proving strategy target asset and selected surface asset agree; referenced values come from bolt-v3 TOML and target parsing state.
1404,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/strategies/binary_oracle_edge_taker/config.rs,string,"""realized_volatility_surface_id""","const REALIZED_VOLATILITY_SURFACE_ID_FIELD: &str = ""realized_volatility_surface_id"";",strategy_runtime_schema_field,Taker strategy runtime config schema field name used to parse or reject legacy realized-volatility fields; runtime values remain supplied by bolt-v3 TOML.
1405,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/strategies/binary_oracle_edge_taker/config.rs,string,"""missing_realized_volatility_surface""","""missing_realized_volatility_surface"",",strategy_runtime_diagnostic,Diagnostic code emitted when taker runtime config omits the required surfaced realized-volatility selector; it is not an operator runtime value.
1406,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""{context}.helper_policies.{}.input_policy_ref references {}, but its helper_policy_ref is {}""","""{context}.helper_policies.{}.input_policy_ref references {}, but its helper_policy_ref is {}"",",iv_config_schema_literal,IV profile validation diagnostic template for reciprocal helper and derived-input policy references; referenced IDs come from TOML config.
1407,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""{context}.derived_input_policies.{}.helper_policy_ref references {}, but its input_policy_ref is {}""","""{context}.derived_input_policies.{}.helper_policy_ref references {}, but its input_policy_ref is {}"",",iv_config_schema_literal,IV profile validation diagnostic template for reciprocal derived-input and helper policy references; referenced IDs come from TOML config.
1408,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""{context}.derived_input_policies.{}.field_sources.{}""","""{context}.derived_input_policies.{}.field_sources.{}"",",iv_config_schema_literal,IV profile validation diagnostic context for a derived-input field source; policy IDs and field names come from TOML config.
1409,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""{context}.helper_policies.{}.output_bounds""","""{context}.helper_policies.{}.output_bounds"",",iv_config_schema_literal,IV profile validation diagnostic context for helper output bounds; helper policy IDs and numeric bounds come from TOML config.
1410,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""{context}.derived_input_policies.{}.bounds.{}""","""{context}.derived_input_policies.{}.bounds.{}"",",iv_config_schema_literal,"IV profile validation diagnostic context for derived-input numeric bounds; input policy IDs, field names, and numeric bounds come from TOML config."
1411,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_iv/config.rs,string,"""inclusive_min""","(""inclusive_min"", bounds.inclusive_min),",iv_config_schema_literal,IV config validation names the typed numeric-bound schema field in diagnostics; the bound value comes from TOML config.
